Onshore turbines,Offshore trubines fixed,Utility scale PV,"Biogas, Basic plant, large",CCS
7502.455839999999,27595.905647117263,0.0,0.0,0.0
7194.43664,26997.476092280405,0.0,0.0,0.0
6942.223359999999,26261.25580781301,0.0,0.0,0.0
7049.751839999999,25881.931871954363,0.0,0.0,0.0
7283.345599999998,26004.23168844458,0.0,0.0,0.0
7546.5982399999975,26434.811592509337,0.0,0.0,0.0
7645.937439999999,26890.65726521933,0.0,0.0,0.0
7866.378719999999,27323.60893625431,0.0,0.0,0.0
8284.983279999997,28052.40628476465,0.0,0.0,0.0
9099.083439999999,29555.570663489565,0.0,0.0,0.0
10021.817519999997,31716.131288838496,0.0,0.0,0.0
10789.940399999998,34012.99408714208,0.0,0.0,0.0
11421.947519999998,36402.276407595404,0.0,0.0,0.0
11966.064639999999,38049.14604780967,0.0,0.0,0.0
12241.086079999997,38435.41658148909,0.0,0.0,0.0
12816.997759999998,39394.920367338316,0.0,0.0,0.0
13196.306559999997,40059.27313549427,0.0,0.0,0.0
13537.154319999996,39516.37666837886,0.0,0.0,0.0
13809.047439999998,38964.6183271864,0.0,0.0,0.0
13816.108719999997,38221.530834587626,0.0,0.0,0.0
13378.313119999999,36742.54061627899,0.0,0.0,0.0
12569.157359999997,36089.8283613284,0.0,0.0,0.0
11793.221199999998,35236.76630151569,0.0,0.0,0.0
11251.307439999997,33869.59646069907,0.0,0.0,0.0
10720.038239999998,32335.529645382903,0.0,0.0,0.0
10060.169519999998,30050.36690255173,0.0,0.0,0.0
9231.431679999998,27441.482777561585,0.0,0.0,0.0
8384.521759999998,25816.762860684386,0.0,0.0,0.0
7420.841279999999,25213.341679127745,0.0,0.0,0.0
6820.87688,25960.944460310013,0.0,0.0,0.0
6461.789359999999,26614.559772977296,0.0,0.0,0.0
6273.244159999998,26104.481018709444,0.0,0.0,0.0
6191.249839999998,25332.53537402096,0.0,0.0,0.0
6376.5088,25149.52229257723,0.0,0.0,0.0
6726.658799999999,25431.931265124986,0.0,0.0,0.0
6845.783119999998,25928.454229931165,0.0,0.0,0.0
6699.47024,26070.15490176368,0.0,0.0,0.0
6477.073759999998,26521.653988980106,0.0,0.0,0.0
5986.262159999998,27079.0390744074,0.0,0.0,0.0
5865.231519999999,27421.7147449059,0.0,0.0,0.0
6133.725599999999,27523.710648337135,0.0,0.0,0.0
6960.718799999999,27475.51118317217,0.0,0.0,0.0
7436.3024,26337.47983332919,0.0,0.0,0.0
7447.368079999998,25291.768768524224,0.0,0.0,0.0
6869.155279999997,23528.940563258977,0.0,0.0,0.0
6401.62936,20874.734849343895,0.0,0.0,0.0
6214.990479999999,20577.67847910549,0.0,0.0,0.0
5996.162239999999,21702.77923329067,0.0,0.0,0.0
5699.370399999998,22135.830141437375,0.0,0.0,0.0
5332.198879999999,21952.06285794453,0.0,0.0,0.0
4961.18088,21569.99005409109,0.0,0.0,0.0
4629.6165599999995,21065.89529766027,0.0,0.0,0.0
4339.97624,20076.22342984656,0.0,0.0,0.0
3837.16648,18072.636067824653,0.0,0.0,0.0
3418.1182399999993,15953.854266512059,0.0,0.0,0.0
3314.0000799999993,14832.742844218235,0.0,0.0,0.0
3372.945599999999,14478.466355359042,0.0,0.0,0.0
3459.6887999999994,14386.344544544478,0.0,0.0,0.0
3352.1039199999996,14076.585824005244,0.0,0.0,0.0
3066.2123199999987,13421.164395904565,0.0,0.0,0.0
2835.9988,12936.430799971338,0.0,0.0,0.0
2803.2491999999993,12807.04545370394,0.0,0.0,0.0
2909.2247999999995,12726.04812311378,0.0,0.0,0.0
3111.5729599999995,12518.801338986737,0.0,0.0,0.0
3415.1628799999994,12130.000258958326,0.0,0.0,0.0
3639.717599999999,11622.471898461808,0.0,0.0,0.0
3673.96368,11177.492689485727,0.0,0.0,0.0
3601.109919999999,10748.331876118646,0.0,0.0,0.0
3478.270719999999,10249.456991764575,0.0,0.0,0.0
3346.328559999999,9774.815810093809,0.0,0.0,0.0
3224.508319999999,9414.327078040616,0.0,0.0,0.0
3150.9401599999997,9241.35679230348,0.0,0.0,0.0
3083.1435999999994,9250.387369470478,0.0,0.0,0.0
2991.008559999999,9449.93335372764,0.0,0.0,0.0
2843.9511999999995,9521.523006126245,0.0,0.0,0.0
2667.1409599999997,9492.43660867957,0.0,0.0,0.0
2492.38744,9342.15192668283,0.0,0.0,0.0
2305.8575999999994,8866.796237807645,0.0,0.0,0.0
2111.514479999999,8298.088197932502,0.0,0.0,0.0
1988.8632799999996,7966.6064736366025,0.0,0.0,0.0
1989.3332799999998,7980.588982678692,0.0,0.0,0.0
2136.059759999999,8416.12081861853,0.0,0.0,0.0
2365.08888,9279.553156606533,0.0,0.0,0.0
2438.06672,10221.47212625805,0.0,0.0,0.0
2533.0555999999992,11006.665925361856,0.0,0.0,0.0
2553.1189599999993,11387.399028207003,0.0,0.0,0.0
2495.560879999999,11084.120491063424,0.0,0.0,0.0
2464.033279999999,10409.318055042802,0.0,0.0,0.0
2397.1391199999994,9719.719365663943,0.0,0.0,0.0
2407.2986399999995,9260.043140441348,0.0,0.0,0.0
2457.69392,9056.805535628007,0.0,0.0,0.0
2537.9360799999995,9118.769188189262,0.0,0.0,0.0
2731.7227199999993,9361.215375845253,0.0,0.0,0.0
2853.9791199999995,9571.568281569296,0.0,0.0,0.0
2896.4332799999993,9586.394306061053,0.0,0.0,0.0
2924.3588,9597.508862574281,0.0,0.0,0.0
2957.7964799999995,9656.048834781013,0.0,0.0,0.0
2927.68264,9678.297795229817,0.0,0.0,0.0
2810.4345599999992,9373.620014810911,0.0,0.0,0.0
2658.507999999999,8868.939759420911,0.0,0.0,0.0
2490.4773599999994,8301.88897931158,0.0,0.0,0.0
2250.48032,7446.3757628392505,0.0,0.0,0.0
1952.26344,6516.702652774632,0.0,0.0,0.0
1702.4415199999996,5727.469903223609,0.0,0.0,0.0
1509.8505599999996,5092.798955184683,0.0,0.0,912.7070181660608
1368.0459199999996,4628.478433133346,0.0,0.0,2145.861727915992
1261.4047999999998,4395.846795826982,0.0,0.0,2549.8077586923823
1179.7413599999998,4350.306885256258,0.0,0.0,2368.2097789705713
1124.9167999999997,4526.333674034532,0.0,0.0,1876.9477498374192
1125.8379999999997,4820.363312365316,0.0,0.0,1247.9566007312985
1174.24048,5191.123085482074,0.0,0.0,641.3972516121669
1284.3595999999998,5650.95809008343,0.0,0.0,0.0
1473.4199199999998,6124.626748059288,0.0,0.0,0.0
1648.7750399999995,6487.159764614023,0.0,0.0,0.0
1841.0087999999996,6951.549752643567,0.0,0.0,0.0
2079.6071199999997,7624.258285606787,0.0,0.0,0.0
2373.4999999999995,8493.625002875962,0.0,0.0,0.0
2726.2067999999995,9591.53478844842,0.0,0.0,0.0
3100.1801599999994,10945.297695470954,0.0,0.0,0.0
3516.5550399999997,12642.520246174623,0.0,0.0,0.0
3959.2612,14394.313284616019,0.0,0.0,0.0
4454.13736,16305.09409975246,0.0,0.0,0.0
4825.21176,18243.978864929493,0.0,0.0,0.0
5377.412879999998,20142.2359565662,0.0,0.0,0.0
5506.497439999999,21800.865194519924,0.0,0.0,0.0
5781.097759999999,22780.444648071174,0.0,0.0,0.0
6273.518639999998,23763.92412011323,0.0,0.0,0.0
6636.035279999998,24393.176721851953,0.0,0.0,0.0
7100.917919999999,24598.27998436573,0.0,0.0,0.0
7426.093999999998,24145.977076544325,0.0,0.0,0.0
7346.626399999997,23383.885677050155,0.0,0.0,0.0
