hour,Technology,value
2823,demand,4252.981149865577
2824,demand,4510.899874979505
2825,demand,4482.169589463804
2826,demand,4440.840222143933
2827,demand,4528.980983202277
2828,demand,4633.483660099839
2829,demand,4362.93453213155
2830,demand,4047.047645252002
2831,demand,3840.317385728189
2832,demand,3586.961710930701
2833,demand,3464.263722453843
2834,demand,3374.6125819266063
2835,demand,3329.068296453589
2836,demand,3357.949402465798
2837,demand,3508.677666466136
2838,demand,3997.619653976403
2839,demand,4387.819784272322
2840,demand,4701.187868493186
2841,demand,4730.486262700466
2842,demand,4508.887166074019
2843,demand,4266.517104074423
2844,demand,4146.702470201209
2845,demand,4015.190344794705
2846,demand,3939.486103378772
2847,demand,4027.663631581475
2848,demand,4314.109495456056
2849,demand,4349.036402076201
2850,demand,4354.106114430077
2851,demand,4450.745399902853
2852,demand,4600.140166519743
2853,demand,4390.816510653132
2854,demand,4091.10127461083
2855,demand,3891.9097961985044
2856,demand,3672.38569501275
2857,demand,3638.521528345588
2858,demand,3612.148270163316
2859,demand,3643.029001769558
2860,demand,3802.41596681842
2861,demand,4261.992935465174
2862,demand,5176.582341326614
2863,demand,5672.644666415596
2864,demand,5857.559434683613
2865,demand,5775.5237539841855
2866,demand,5508.827811750054
2867,demand,5247.748030076502
2868,demand,5162.329270498353
2869,demand,5022.397472396814
2870,demand,4863.89502386559
2871,demand,4848.9691576829555
2872,demand,5076.769557834432
2873,demand,5014.551911226277
2874,demand,4925.75677431426
2875,demand,4993.873643634413
2876,demand,5034.068190120941
2877,demand,4722.694899293551
2878,demand,4289.705411594816
2879,demand,4019.595812358829
2880,demand,3768.298319604598
2881,demand,3669.357853515167
2882,demand,3617.204312116408
2883,demand,3636.4256856078146
2884,demand,3751.164721137381
2885,demand,4314.573508930065
2886,demand,5205.49623858645
2887,demand,5790.163764871631
2888,demand,6027.4755958052465
2889,demand,5994.5545212272
2890,demand,5735.096096334285
2891,demand,5482.549506389778
2892,demand,5368.651324107859
2893,demand,5259.118562553691
2894,demand,5133.187400653553
2895,demand,5144.4229394511385
2896,demand,5349.176024772278
2897,demand,5336.184604479706
2898,demand,5251.720121806237
2899,demand,5291.526458917769
2900,demand,5346.30889423272
2901,demand,5003.247556674945
2902,demand,4577.511764357633
2903,demand,4244.49618576575
2904,demand,4018.121208321595
2905,demand,4001.372034597916
2906,demand,3959.551999972413
2907,demand,3967.680789286588
2908,demand,4077.7302702834686
2909,demand,4625.021062428374
2910,demand,5494.6922121571815
2911,demand,6058.153485468668
2912,demand,6280.822524918749
2913,demand,6240.434480346888
2914,demand,5968.704293264682
2915,demand,5728.077977516459
2916,demand,5596.836746233689
2917,demand,5441.568308333643
2918,demand,5283.009483532178
2919,demand,5248.066935891102
2920,demand,5413.173456984431
2921,demand,5379.869892420937
2922,demand,5297.689887606282
2923,demand,5296.694037161778
2924,demand,5378.938528560523
2925,demand,5091.506099775615
2926,demand,4648.91915111134
2927,demand,4380.463610598037
2928,demand,4064.918652921482
2929,demand,4087.517776884506
2930,demand,4034.521084361319
2931,demand,4032.199950562409
2932,demand,4135.551144193136
2933,demand,4617.458256215238
2934,demand,5485.641842380139
2935,demand,5987.137638613674
2936,demand,6233.171310352926
2937,demand,6192.05930304643
2938,demand,5950.908256367766
2939,demand,5695.959921739189
2940,demand,5571.604318756477
2941,demand,5481.831793562413
2942,demand,5332.529518870014
2943,demand,5340.2131063487395
2944,demand,5541.144961256862
2945,demand,5546.322165531183
2946,demand,5495.78512162359
2947,demand,5555.528499141441
2948,demand,5636.345098038968
2949,demand,5345.35449773748
2950,demand,4889.280946977048
2951,demand,4579.094389970001
2952,demand,4281.733550879013
2953,demand,4204.496834829564
2954,demand,4136.311026700585
2955,demand,4117.520566005097
2956,demand,4205.9834652373465
2957,demand,4684.496642698211
2958,demand,5606.591291593028
2959,demand,6155.891454692962
2960,demand,6363.871842024116
2961,demand,6259.71798842793
2962,demand,5945.771929021822
2963,demand,5616.113306219796
2964,demand,5368.559392893697
2965,demand,5149.185321718297
2966,demand,4972.871064682304
2967,demand,4981.889585013412
2968,demand,5168.763575891248
2969,demand,5140.398880342254
2970,demand,5064.759289911977
2971,demand,5048.563819646279
2972,demand,5179.802407868342
2973,demand,5025.731827678999
2974,demand,4680.851925254722
2975,demand,4438.079140884509
2976,demand,4148.1170066788345
2977,demand,3983.080783519651
2978,demand,3890.525032526391
2979,demand,3847.716945576599
2980,demand,3815.2648441804704
2981,demand,3924.48594068668
2982,demand,4397.717200342814
2983,demand,4711.523280359089
2984,demand,5002.709223735956
2985,demand,4997.0608784595715
2986,demand,4740.836231724307
2987,demand,4518.338428249992
2988,demand,4386.919199926684
2989,demand,4288.7276478371605
2990,demand,4257.6944512840055
2991,demand,4370.973744743136
2992,demand,4626.122080771656
2993,demand,4647.520246441549
2994,demand,4644.803487335705
2995,demand,4669.0997569872725
2996,demand,4809.919117727401
2997,demand,4627.501123613549
2998,demand,4323.70445220998
2999,demand,4124.3584566011505
3000,demand,3870.487749439132
3001,demand,3806.192291854866
3002,demand,3727.840461079385
3003,demand,3676.7505179043183
3004,demand,3627.391937387823
3005,demand,3736.1575414872277
3006,demand,4248.0295786282795
3007,demand,4603.302088098287
3008,demand,4957.548444130161
3009,demand,5017.558486461863
3010,demand,4822.121238893764
3011,demand,4660.238339928915
3012,demand,4565.538751119473
3013,demand,4480.330893091606
3014,demand,4416.540654559962
3015,demand,4495.330277164009
3016,demand,4758.887552391439
3017,demand,4866.429858607579
3018,demand,4874.134336429726
3019,demand,4892.02929034533
3020,demand,4989.916160431177
3021,demand,4816.005354714836
3022,demand,4455.557875164125
3023,demand,4221.224967707728
3024,demand,3983.017843441705
3025,demand,3957.0456582480947
3026,demand,3929.598215509394
3027,demand,3939.5537750042604
3028,demand,4035.6469924879957
3029,demand,4490.4625918852935
3030,demand,5448.315472914521
3031,demand,5999.583389780205
3032,demand,6263.316665181787
3033,demand,6194.990769040565
3034,demand,5914.0593975827105
3035,demand,5589.642886632065
3036,demand,5480.161789406604
3037,demand,5371.299261249984
3038,demand,5239.155907588578
3039,demand,5212.813625639692
3040,demand,5405.984458193116
3041,demand,5384.611953111078
3042,demand,5304.579349450394
3043,demand,5291.57001471542
3044,demand,5353.671780516486
3045,demand,5149.316646538148
3046,demand,4705.05738750157
3047,demand,4406.978833160236
3048,demand,4131.6386677737955
3049,demand,4005.054355844758
3050,demand,3941.470243640005
3051,demand,3944.226373005079
3052,demand,4023.813104937207
3053,demand,4507.838998489079
3054,demand,5512.7887778164895
3055,demand,6049.801944132575
3056,demand,6225.643324443568
3057,demand,6158.32570263678
3058,demand,5847.710556890118
3059,demand,5533.384280308158
3060,demand,5400.145221265191
3061,demand,5260.529376275314
3062,demand,5125.885449479192
3063,demand,5164.518126406148
3064,demand,5382.835839816484
3065,demand,5339.309933628847
3066,demand,5265.977887493045
3067,demand,5315.046700463359
3068,demand,5319.471346800533
3069,demand,4934.216997896524
3070,demand,4490.266282741772
3071,demand,4177.289752797786
3072,demand,3899.896997371051
3073,demand,3733.951349080496
3074,demand,3662.832430767144
3075,demand,3636.0821406339364
3076,demand,3714.023597321776
3077,demand,4291.642947447686
3078,demand,5319.951735075681
3079,demand,5828.636412085224
3080,demand,6005.824545006206
3081,demand,5962.11688346112
3082,demand,5658.701046197424
3083,demand,5355.240256558557
3084,demand,5219.776855990691
3085,demand,5085.632897607578
3086,demand,4935.730276227309
3087,demand,4915.677494013141
3088,demand,5104.510603593404
3089,demand,5065.596240843837
3090,demand,4955.658899817898
3091,demand,4954.303338415239
3092,demand,4988.624894051704
3093,demand,4749.118817057063
3094,demand,4304.774130234128
3095,demand,4014.2002841799413
3096,demand,3744.295980002464
3097,demand,3607.250694230728
3098,demand,3517.5943718637154
3099,demand,3466.2945098569953
3100,demand,3453.4840967340406
3101,demand,3646.7105457280886
3102,demand,4322.959859155948
3103,demand,4765.904000479395
3104,demand,5046.456697763152
3105,demand,5070.550167540303
3106,demand,4832.897362741234
3107,demand,4606.69528411914
3108,demand,4522.732380371528
3109,demand,4411.976982438467
3110,demand,4370.734431659078
3111,demand,4421.732157834858
3112,demand,4611.362217174278
3113,demand,4571.428265510285
3114,demand,4501.803009709443
3115,demand,4584.37223193544
3116,demand,4684.577714686432
3117,demand,4559.230944292537
3118,demand,4227.488077981758
3119,demand,4005.995082656128
3120,demand,3759.5010304161033
3121,demand,3872.992354344314
3122,demand,3826.4252070068414
3123,demand,3815.866542731005
3124,demand,3889.060122568652
3125,demand,4267.799390474608
3126,demand,5116.323522017582
3127,demand,5586.717889166334
3128,demand,5846.86165400734
3129,demand,5807.9510278685175
3130,demand,5489.722817010095
3131,demand,5154.66567085701
3132,demand,4926.167998294869
3133,demand,4689.809710582964
3134,demand,4539.262550436833
3135,demand,4562.997743545582
3136,demand,4770.689794633716
3137,demand,4769.430087714554
3138,demand,4729.8635702593565
3139,demand,4718.205009334283
3140,demand,4760.289487267267
3141,demand,4655.849053285211
3142,demand,4349.562991788962
3143,demand,4122.697175644907
3144,demand,3844.816161241901
3145,demand,3782.247490077063
3146,demand,3713.719611053776
3147,demand,3666.8106704786383
3148,demand,3609.296704525037
3149,demand,3715.3728763019762
3150,demand,4263.445795346791
3151,demand,4636.821472182989
3152,demand,4939.086548060536
3153,demand,4983.247917752547
3154,demand,4712.143906115525
3155,demand,4435.765224825
3156,demand,4293.59222277147
3157,demand,4152.165654267087
3158,demand,4097.411074124134
3159,demand,4199.067111925201
3160,demand,4439.065772391669
3161,demand,4494.285134816461
3162,demand,4483.665720394619
3163,demand,4516.479317989992
3164,demand,4611.637134939904
3165,demand,4544.451004129637
3166,demand,4252.133812579931
3167,demand,4060.5802305395428
3168,demand,3813.2489575179607
3169,demand,3753.462776765847
3170,demand,3687.2741052195015
3171,demand,3632.758141524677
3172,demand,3576.617068339498
3173,demand,3677.2817659486236
3174,demand,4179.678240653957
3175,demand,4500.323102705572
3176,demand,4775.98205747547
3177,demand,4798.99489880293
3178,demand,4589.576587421964
3179,demand,4383.551252052275
3180,demand,4279.773802321274
3181,demand,4180.052850073673
3182,demand,4162.990290934503
3183,demand,4261.996255192073
3184,demand,4539.280408049408
3185,demand,4591.245399269066
3186,demand,4596.9715158772415
3187,demand,4647.861010370712
3188,demand,4714.744075209443
3189,demand,4626.220462761059
3190,demand,4284.049284779254
3191,demand,4086.148215246995
3192,demand,3868.008730270346
3193,demand,3833.666705572442
3194,demand,3808.1586948762233
3195,demand,3816.2071403853797
3196,demand,3918.9147401707733
3197,demand,4413.184338637435
3198,demand,5347.572326319281
3199,demand,5825.406121406168
3200,demand,5985.495201905961
3201,demand,5880.9483942124625
3202,demand,5582.720342095981
3203,demand,5326.287190541376
3204,demand,5231.980054801696
3205,demand,5112.2575558843055
3206,demand,4953.623899573172
3207,demand,4943.095205373501
3208,demand,5157.688869947508
3209,demand,5143.276803107275
3210,demand,5064.788340263101
3211,demand,5066.651619725193
3212,demand,5081.614907910984
3213,demand,4920.502577221838
3214,demand,4501.649679350639
3215,demand,4245.8046836675385
3216,demand,3992.363042464535
3217,demand,3902.8627436223223
3218,demand,3872.351651116891
3219,demand,3878.5838822187698
3220,demand,3953.257820892775
3221,demand,4435.819522468909
3222,demand,5382.485749616647
3223,demand,5843.878088132726
3224,demand,5948.2250758722475
3225,demand,5831.650852060382
3226,demand,5537.797505418097
3227,demand,5244.701123472865
3228,demand,5130.671998577973
3229,demand,5053.811844853371
3230,demand,4918.630560853108
3231,demand,4915.269798508021
3232,demand,5118.206831544872
3233,demand,5071.375847945799
3234,demand,4980.323706635412
3235,demand,4977.195100703856
3236,demand,4997.956736275043
3237,demand,4833.270730491284
3238,demand,4407.62709788284
3239,demand,4145.259535350939
3240,demand,3878.779299664309
3241,demand,3734.5769436384608
3242,demand,3668.030711046648
3243,demand,3639.136887176509
3244,demand,3714.999745980015
3245,demand,4225.167608988385
3246,demand,5184.273593934874
3247,demand,5660.509867772268
3248,demand,5825.8359406677355
3249,demand,5731.703061726776
3250,demand,5481.171219906948
3251,demand,5216.596676223472
3252,demand,5119.557562805707
3253,demand,4991.766924836762
3254,demand,4846.27772751876
3255,demand,4819.436174156139
3256,demand,4986.848172125195
3257,demand,4950.776636663479
3258,demand,4893.590939405245
3259,demand,4894.717383011057
3260,demand,4890.335081193299
3261,demand,4697.60939360339
3262,demand,4259.622567523664
3263,demand,3961.0959590970124
3264,demand,3702.158039131772
3265,demand,3703.115305534312
3266,demand,3654.1298846610707
3267,demand,3643.082301994412
3268,demand,3708.867227642087
3269,demand,4202.275102659552
3270,demand,5301.498039956334
3271,demand,5854.991071740174
3272,demand,6061.248228183917
3273,demand,6065.563292698715
3274,demand,5882.270551998006
3275,demand,5603.820235566568
3276,demand,5505.242350496013
3277,demand,5384.5500543234775
3278,demand,5242.209114419675
3279,demand,5240.031236636124
3280,demand,5466.7278410762765
3281,demand,5410.83788704856
3282,demand,5289.249462803955
3283,demand,5231.744503610413
3284,demand,5160.450318813839
3285,demand,4774.964540154474
3286,demand,4318.0121240429235
3287,demand,4012.7988670768054
3288,demand,3731.713605430277
3289,demand,3577.5256478514875
3290,demand,3509.27164381116
3291,demand,3488.76291908206
3292,demand,3548.495999382952
3293,demand,4016.546516477003
3294,demand,5103.4854251503075
3295,demand,5629.127576843421
3296,demand,5827.648225388113
3297,demand,5758.127553352472
3298,demand,5468.215339689623
3299,demand,5153.127218188358
3300,demand,4921.803589038681
3301,demand,4683.35452563697
3302,demand,4491.958890165699
3303,demand,4507.429834418033
3304,demand,4674.147785918319
3305,demand,4661.934120468154
3306,demand,4580.165979558856
3307,demand,4547.0474605204345
3308,demand,4548.18158596451
3309,demand,4414.908187327282
3310,demand,4052.716311014835
3311,demand,3791.532697110964
3312,demand,3507.521508819932
3313,demand,3335.314550911381
3314,demand,3246.0178282133256
3315,demand,3178.752266067358
3316,demand,3112.281769814247
3317,demand,3332.6121799916164
3318,demand,3875.168642913559
3319,demand,4233.182950697381
3320,demand,4605.561122836184
3321,demand,4654.240065301643
3322,demand,4413.579601799589
3323,demand,4184.2659433662175
3324,demand,4033.591996976184
3325,demand,3903.857706693584
3326,demand,3829.3040305785853
3327,demand,3907.310568882489
3328,demand,4133.321534318261
3329,demand,4153.119910283651
3330,demand,4128.926106829667
